journal_id,line_number,post_date,period,fiscal_year,gl_account,department,project,debit_amount,credit_amount,description,reference,source,document_type,status,reversal_flag,reversal_journal,created_date,updated_date,updated_time,updated_by,batch_session
1002372,1,2023-02-14,202302,2023,1200,0000,,2069.13,,ice 1002372                                   1002,372             ARIN,VP,N,,,1230,2014-12-30,2014-01-02,,H        9,84453
1002372,2,2023-02-14,202302,2023,4100,0000,,0.0,,ice 1002372                                   1002,372             ARIN,VP,N,,,1230,2014-12-30,,,H        9,84453
1002373,1,2023-09-10,202309,2023,1200,0000,,6190.58,,ice 1002373                                   1002,373             ARIN,VP,N,,,1230,2010-12-30,,,H        5,93748
1002373,2,2023-09-10,202309,2023,4100,0000,,0.0,,ice 1002373                                   1002,373             ARIN,VP,N,,,1230,2010-12-30,,,H        5,93748
1002374,1,2024-03-14,202403,2024,1200,0000,,32451.0,,ice 1002374                                   1002,374             ARIN,VP,N,,,1240,,2014-10-13,,H        9,49606
1002374,2,2024-03-14,202403,2024,4100,0000,,0.0,,ice 1002374                                   1002,374             ARIN,VP,N,,,1240,,2014-07-06,,H        9,49606
1002375,1,2024-04-11,202404,2024,1200,0000,,38639.59,,ice 1002375                                   1002,375             ARIN,VP,N,,,1240,,,,H        1,86621
1002375,2,2024-04-11,202404,2024,4100,0000,,0.0,,ice 1002375                                   1002,375             ARIN,VP,N,,,1240,,2011-09-06,,H        1,86621
1002376,1,2023-08-09,202308,2023,1200,0000,,414.08,,ice 1002376                                   1002,376             ARIN,VP,N,,,1230,2009-12-30,,,H        5,13468
1002376,2,2023-08-09,202308,2023,4100,0000,,0.0,,ice 1002376                                   1002,376             ARIN,VP,N,,,1230,2009-12-30,2009-01-08,,H        5,13468
1002377,1,2023-12-08,202312,2023,1200,0000,,1636.5,,ice 1002377                                   1002,377             ARIN,VP,N,,,1231,2008-12-31,,,H        4,92990
1002377,2,2023-12-08,202312,2023,4100,0000,,0.0,,ice 1002377                                   1002,377             ARIN,VP,N,,,1231,2008-12-31,,,H        4,92990
1002378,1,2023-06-26,202306,2023,1200,0000,,1731.99,,ice 1002378                                   1002,378             ARIN,VP,N,,,1230,2026-12-30,,,H        3,24216
1002378,2,2023-06-26,202306,2023,4100,0000,,0.0,,ice 1002378                                   1002,378             ARIN,VP,N,,,1230,2026-12-30,,,H        3,24216
1002379,1,2023-12-24,202312,2023,1200,0000,,9535.32,,ice 1002379                                   1002,379             ARIN,VP,N,,,1231,2024-12-31,2024-02-08,,H        6,66099
1002379,2,2023-12-24,202312,2023,4100,0000,,0.0,,ice 1002379                                   1002,379             ARIN,VP,N,,,1231,2024-12-31,2024-03-22,,H        6,66099
1002380,1,2023-04-03,202304,2023,1200,0000,,36903.07,,ice 1002380                                   1002,380             ARIN,VP,N,,,1230,2003-12-30,,,H        1,84170
1002380,2,2023-04-03,202304,2023,4100,0000,,0.0,,ice 1002380                                   1002,380             ARIN,VP,N,,,1230,2003-12-30,,,H        1,84170
1002381,1,2024-11-07,202411,2024,1200,0000,,4497.75,,ice 1002381                                   1002,381             ARIN,VP,N,,,1241,,,,H        4,39364
1002381,2,2024-11-07,202411,2024,4100,0000,,0.0,,ice 1002381                                   1002,381             ARIN,VP,N,,,1241,,,,H        4,39364
1002382,1,2023-11-09,202311,2023,1200,0000,,1065.2,,ice 1002382                                   1002,382             ARIN,VP,N,,,1231,2009-12-31,2009-03-09,,H        1,11972
1002382,2,2023-11-09,202311,2023,4100,0000,,0.0,,ice 1002382                                   1002,382             ARIN,VP,N,,,1231,2009-12-31,,,H        1,11972
1002383,1,2024-06-27,202406,2024,1200,0000,,304.69,,ice 1002383                                   1002,383             ARIN,VP,N,,,1240,,,,H        1,11080
1002383,2,2024-06-27,202406,2024,4100,0000,,0.0,,ice 1002383                                   1002,383             ARIN,VP,N,,,1240,,,,H        1,11080
1002384,1,2023-04-12,202304,2023,1200,0000,,7288.53,,ice 1002384                                   1002,384             ARIN,VP,N,,,1230,2012-12-30,,,H        1,2709
1002384,2,2023-04-12,202304,2023,4100,0000,,0.0,,ice 1002384                                   1002,384             ARIN,VP,N,,,1230,2012-12-30,,,H        1,2709
1002385,1,2024-10-07,202410,2024,1200,0000,,565.73,,ice 1002385                                   1002,385             ARIN,VP,N,,,1241,,,,H        6,72103
1002385,2,2024-10-07,202410,2024,4100,0000,,0.0,,ice 1002385                                   1002,385             ARIN,VP,N,,,1241,,,,H        6,72103
1002386,1,2023-04-26,202304,2023,1200,0000,,44749.41,,ice 1002386                                   1002,386             ARIN,VP,N,,,1230,2026-12-30,,,H        1,46888
1002386,2,2023-04-26,202304,2023,4100,0000,,0.0,,ice 1002386                                   1002,386             ARIN,VP,N,,,1230,2026-12-30,,,H        1,46888
1002387,1,2023-11-22,202311,2023,1200,0000,,957.68,,ice 1002387                                   1002,387             ARIN,VP,N,,,1231,2022-12-31,,,H        5,50258
1002387,2,2023-11-22,202311,2023,4100,0000,,0.0,,ice 1002387                                   1002,387             ARIN,VP,N,,,1231,2022-12-31,2022-09-06,,H        5,50258
1002388,1,2024-09-23,202409,2024,1200,0000,,3903.68,,ice 1002388                                   1002,388             ARIN,VP,N,,,1240,,2023-04-06,,H        9,22741
1002388,2,2024-09-23,202409,2024,4100,0000,,0.0,,ice 1002388                                   1002,388             ARIN,VP,N,,,1240,,,,H        9,22741
1002389,1,2024-03-14,202403,2024,1200,0000,,702.18,,ice 1002389                                   1002,389             ARIN,VP,N,,,1240,,,,H        2,37036
1002389,2,2024-03-14,202403,2024,4100,0000,,0.0,,ice 1002389                                   1002,389             ARIN,VP,N,,,1240,,2014-01-01,,H        2,37036
1002390,1,2024-07-28,202407,2024,1200,0000,,9220.07,,ice 1002390                                   1002,390             ARIN,VP,N,,,1240,,,,H        5,16395
1002390,2,2024-07-28,202407,2024,4100,0000,,0.0,,ice 1002390                                   1002,390             ARIN,VP,N,,,1240,,,,H        5,16395
1002391,1,2024-08-08,202408,2024,1200,0000,,2415.25,,ice 1002391                                   1002,391             ARIN,VP,N,,,1240,,,,H        3,61062
1002391,2,2024-08-08,202408,2024,4100,0000,,0.0,,ice 1002391                                   1002,391             ARIN,VP,N,,,1240,,,,H        3,61062
1002392,1,2023-05-10,202305,2023,1200,0000,,1011.68,,ice 1002392                                   1002,392             ARIN,VP,N,,,1230,2010-12-30,,,H        5,44012
1002392,2,2023-05-10,202305,2023,4100,0000,,0.0,,ice 1002392                                   1002,392             ARIN,VP,N,,,1230,2010-12-30,,,H        5,44012
1002393,1,2023-03-06,202303,2023,1200,0000,,8190.96,,ice 1002393                                   1002,393             ARIN,VP,N,,,1230,2006-12-30,,,H        2,48441
1002393,2,2023-03-06,202303,2023,4100,0000,,0.0,,ice 1002393                                   1002,393             ARIN,VP,N,,,1230,2006-12-30,,,H        2,48441
1002394,1,2023-06-07,202306,2023,1200,0000,,45528.08,,ice 1002394                                   1002,394             ARIN,VP,N,,,1230,2007-12-30,2007-05-09,,H        7,69807
1002394,2,2023-06-07,202306,2023,4100,0000,,0.0,,ice 1002394                                   1002,394             ARIN,VP,N,,,1230,2007-12-30,,,H        7,69807
1002395,1,2024-07-22,202407,2024,1200,0000,,215.19,,ice 1002395                                   1002,395             ARIN,VP,N,,,1240,,,,H        3,28245
1002395,2,2024-07-22,202407,2024,4100,0000,,0.0,,ice 1002395                                   1002,395             ARIN,VP,N,,,1240,,2022-10-23,,H        3,28245
1002396,1,2024-05-18,202405,2024,1200,0000,,1492.27,,ice 1002396                                   1002,396             ARIN,VP,N,,,1240,,2018-10-18,,H        6,69460
1002396,2,2024-05-18,202405,2024,4100,0000,,0.0,,ice 1002396                                   1002,396             ARIN,VP,N,,,1240,,,,H        6,69460
1002397,1,2023-05-01,202305,2023,1200,0000,,14295.57,,ice 1002397                                   1002,397             ARIN,VP,N,,,1230,2001-12-30,,,H        4,55335
1002397,2,2023-05-01,202305,2023,4100,0000,,0.0,,ice 1002397                                   1002,397             ARIN,VP,N,,,1230,2001-12-30,,,H        4,55335
1002398,1,2023-04-25,202304,2023,1200,0000,,1659.42,,ice 1002398                                   1002,398             ARIN,VP,N,,,1230,2025-12-30,,,H        5,30760
1002398,2,2023-04-25,202304,2023,4100,0000,,0.0,,ice 1002398                                   1002,398             ARIN,VP,N,,,1230,2025-12-30,,,H        5,30760
1002399,1,2023-11-22,202311,2023,1200,0000,,5095.98,,ice 1002399                                   1002,399             ARIN,VP,N,,,1231,2022-12-31,,,H        4,45987
1002399,2,2023-11-22,202311,2023,4100,0000,,0.0,,ice 1002399                                   1002,399             ARIN,VP,N,,,1231,2022-12-31,,,H        4,45987
1002400,1,2024-10-30,202410,2024,1200,0000,,9989.64,,ice 1002400                                   1002,400             ARIN,VP,N,,,1241,,,,H        5,3895
1002400,2,2024-10-30,202410,2024,4100,0000,,0.0,,ice 1002400                                   1002,400             ARIN,VP,N,,,1241,,,,H        5,3895
1002401,1,2023-02-01,202302,2023,1200,0000,,716.31,,ice 1002401                                   1002,401             ARIN,VP,N,,,1230,2001-12-30,,,H        3,93407
1002401,2,2023-02-01,202302,2023,4100,0000,,0.0,,ice 1002401                                   1002,401             ARIN,VP,N,,,1230,2001-12-30,,,H        3,93407
1002402,1,2024-01-11,202401,2024,1200,0000,,20742.68,,ice 1002402                                   1002,402             ARIN,VP,N,,,1240,,2011-05-06,,H        8,97236
1002402,2,2024-01-11,202401,2024,4100,0000,,0.0,,ice 1002402                                   1002,402             ARIN,VP,N,,,1240,,,,H        8,97236
1002403,1,2024-10-07,202410,2024,1200,0000,,1433.1,,ice 1002403                                   1002,403             ARIN,VP,N,,,1241,,,,H        4,56815
1002403,2,2024-10-07,202410,2024,4100,0000,,0.0,,ice 1002403                                   1002,403             ARIN,VP,N,,,1241,,,,H        4,56815
1002404,1,2023-05-01,202305,2023,1200,0000,,1651.51,,ice 1002404                                   1002,404             ARIN,VP,N,,,1230,2001-12-30,,,H        9,40950
1002404,2,2023-05-01,202305,2023,4100,0000,,0.0,,ice 1002404                                   1002,404             ARIN,VP,N,,,1230,2001-12-30,,,H        9,40950
1002405,1,2023-07-20,202307,2023,1200,0000,,45331.29,,ice 1002405                                   1002,405             ARIN,VP,N,,,1230,2020-12-30,2020-07-04,,H        9,57345
1002405,2,2023-07-20,202307,2023,4100,0000,,0.0,,ice 1002405                                   1002,405             ARIN,VP,N,,,1230,2020-12-30,,,H        9,57345
1002406,1,2023-10-04,202310,2023,1200,0000,,7686.14,,ice 1002406                                   1002,406             ARIN,VP,N,,,1231,1904-12-31,1904-05-10,,H        5,11256
1002406,2,2023-10-04,202310,2023,4100,0000,,0.0,,ice 1002406                                   1002,406             ARIN,VP,N,,,1231,1904-12-31,,,H        5,11256
1002407,1,2023-02-17,202302,2023,1200,0000,,925.33,,ice 1002407                                   1002,407             ARIN,VP,N,,,1230,2017-12-30,,,H        9,28635
1002407,2,2023-02-17,202302,2023,4100,0000,,0.0,,ice 1002407                                   1002,407             ARIN,VP,N,,,1230,2017-12-30,,,H        9,28635
1002408,1,2023-12-28,202312,2023,1200,0000,,2456.94,,ice 1002408                                   1002,408             ARIN,VP,N,,,1231,2028-12-31,,,H        1,25930
1002408,2,2023-12-28,202312,2023,4100,0000,,0.0,,ice 1002408                                   1002,408             ARIN,VP,N,,,1231,2028-12-31,2028-05-01,,H        1,25930
1002409,1,2024-09-07,202409,2024,1200,0000,,566.38,,ice 1002409                                   1002,409             ARIN,VP,N,,,1240,,,,H        4,97364
1002409,2,2024-09-07,202409,2024,4100,0000,,0.0,,ice 1002409                                   1002,409             ARIN,VP,N,,,1240,,,,H        4,97364
1002410,1,2024-08-19,202408,2024,1200,0000,,764.22,,ice 1002410                                   1002,410             ARIN,VP,N,,,1240,,2019-07-28,,H        1,35410
1002410,2,2024-08-19,202408,2024,4100,0000,,0.0,,ice 1002410                                   1002,410             ARIN,VP,N,,,1240,,,,H        1,35410
1002411,1,2024-07-27,202407,2024,1200,0000,,825.8,,ice 1002411                                   1002,411             ARIN,VP,N,,,1240,,,,H        3,15084
1002411,2,2024-07-27,202407,2024,4100,0000,,0.0,,ice 1002411                                   1002,411             ARIN,VP,N,,,1240,,2027-05-20,,H        3,15084
1002412,1,2023-05-14,202305,2023,1200,0000,,658.73,,ice 1002412                                   1002,412             ARIN,VP,N,,,1230,2014-12-30,,,H        8,2629
1002412,2,2023-05-14,202305,2023,4100,0000,,0.0,,ice 1002412                                   1002,412             ARIN,VP,N,,,1230,2014-12-30,2014-02-11,,H        8,2629
1002413,1,2023-03-06,202303,2023,1200,0000,,486.03,,ice 1002413                                   1002,413             ARIN,VP,N,,,1230,2006-12-30,,,H        7,92782
1002413,2,2023-03-06,202303,2023,4100,0000,,0.0,,ice 1002413                                   1002,413             ARIN,VP,N,,,1230,2006-12-30,,,H        7,92782
1002414,1,2023-03-09,202303,2023,1200,0000,,364.05,,ice 1002414                                   1002,414             ARIN,VP,N,,,1230,2009-12-30,2009-06-16,,H        9,14026
1002414,2,2023-03-09,202303,2023,4100,0000,,0.0,,ice 1002414                                   1002,414             ARIN,VP,N,,,1230,2009-12-30,,,H        9,14026
1002415,1,2023-09-26,202309,2023,1200,0000,,1487.96,,ice 1002415                                   1002,415             ARIN,VP,N,,,1230,2026-12-30,,,H        6,93492
1002415,2,2023-09-26,202309,2023,4100,0000,,0.0,,ice 1002415                                   1002,415             ARIN,VP,N,,,1230,2026-12-30,,,H        6,93492
1002416,1,2023-10-17,202310,2023,1200,0000,,787.07,,ice 1002416                                   1002,416             ARIN,VP,N,,,1231,1917-12-31,,,H        6,63804
1002416,2,2023-10-17,202310,2023,4100,0000,,0.0,,ice 1002416                                   1002,416             ARIN,VP,N,,,1231,1917-12-31,1917-03-09,,H        6,63804
1002417,1,2023-08-13,202308,2023,1200,0000,,4878.46,,ice 1002417                                   1002,417             ARIN,VP,N,,,1230,2013-12-30,,,H        9,75187
1002417,2,2023-08-13,202308,2023,4100,0000,,0.0,,ice 1002417                                   1002,417             ARIN,VP,N,,,1230,2013-12-30,,,H        9,75187
